"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"SW","FC",2011,28,"Pipiens",9,2,0.441,0.2222,0,0.5103,NA,NA,NA,NA,NA,NA
"SW","FC",2011,28,"Tarsalis",9,24,2.7839,2.6667,0.8479,4.4855,NA,NA,NA,NA,NA,NA
"SW","FC",2011,28,"All",9,26,2.3066,2.8889,1.3819,4.3959,NA,NA,NA,NA,NA,NA
"FC","FC",2011,28,"Pipiens",43,226,16.7376,5.2558,0.253,10.2586,NA,NA,NA,NA,NA,NA
"FC","FC",2011,28,"Tarsalis",43,443,14.2219,10.3023,6.0514,14.5532,NA,NA,NA,NA,NA,NA
"FC","FC",2011,28,"All",43,669,15.6464,15.5581,10.8814,20.2348,NA,NA,NA,NA,NA,NA
"LV","LV",2011,28,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,28,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,28,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,28,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,28,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,28,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,28,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,27,"Pipiens",9,16,4.2655,1.7778,0,4.5646,NA,NA,NA,NA,NA,NA
"NW","FC",2011,27,"Tarsalis",9,33,8.8176,3.6667,0,9.4275,NA,NA,NA,NA,NA,NA
"NW","FC",2011,27,"All",9,49,6.7893,5.4444,1.0087,9.8801,NA,NA,NA,NA,NA,NA
"NE","FC",2011,27,"Pipiens",10,41,7.0781,4.1,0,8.4871,NA,NA,NA,NA,NA,NA
"NE","FC",2011,27,"Tarsalis",10,142,21.3114,14.2,0.9911,27.4089,NA,NA,NA,NA,NA,NA
"NE","FC",2011,27,"All",10,183,16.3007,18.3,8.1967,28.4033,NA,NA,NA,NA,NA,NA
"SE","FC",2011,27,"Pipiens",15,16,2.2509,1.0667,0,2.2058,NA,NA,NA,NA,NA,NA
"SE","FC",2011,27,"Tarsalis",15,101,11.304,6.7333,1.0127,12.4539,NA,NA,NA,NA,NA,NA
"SE","FC",2011,27,"All",15,117,8.511,7.8,3.4928,12.1072,NA,NA,NA,NA,NA,NA
"SW","FC",2011,27,"Pipiens",9,1,0.3333,0.1111,0,0.3289,NA,NA,NA,NA,NA,NA
"SW","FC",2011,27,"Tarsalis",9,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SW","FC",2011,27,"All",9,1,0.2357,0.1111,0,0.2651,NA,NA,NA,NA,NA,NA
"FC","FC",2011,27,"Pipiens",43,74,4.2389,1.7209,0.4539,2.9879,NA,NA,NA,NA,NA,NA
"FC","FC",2011,27,"Tarsalis",43,276,13.4026,6.4186,2.4126,10.4246,NA,NA,NA,NA,NA,NA
"FC","FC",2011,27,"All",43,350,10.1597,8.1395,5.1028,11.1762,NA,NA,NA,NA,NA,NA
"LV","LV",2011,27,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,27,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,27,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,27,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,27,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,27,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,27,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,26,"Pipiens",9,3,0.5,0.3333,0.0066,0.66,NA,NA,NA,NA,NA,NA
"NW","FC",2011,26,"Tarsalis",9,11,2.2791,1.2222,0,2.7112,NA,NA,NA,NA,NA,NA
"NW","FC",2011,26,"All",9,14,1.6647,1.5556,0.468,2.6432,NA,NA,NA,NA,NA,NA
"NE","FC",2011,26,"Pipiens",10,11,1.5239,1.1,0.1555,2.0445,NA,NA,NA,NA,NA,NA
"NE","FC",2011,26,"Tarsalis",10,80,11.392,8,0.9392,15.0608,NA,NA,NA,NA,NA,NA
"NE","FC",2011,26,"All",10,91,8.6662,9.1,3.7286,14.4714,NA,NA,NA,NA,NA,NA
"SE","FC",2011,26,"Pipiens",15,2,0.3519,0.1333,0,0.3114,NA,NA,NA,NA,NA,NA
"SE","FC",2011,26,"Tarsalis",15,79,10.7269,5.2667,0,10.6953,NA,NA,NA,NA,NA,NA
"SE","FC",2011,26,"All",15,81,7.9009,5.4,1.4016,9.3984,NA,NA,NA,NA,NA,NA
"SW","FC",2011,26,"Pipiens",9,2,0.6667,0.2222,0,0.6578,NA,NA,NA,NA,NA,NA
"SW","FC",2011,26,"Tarsalis",9,2,0.441,0.2222,0,0.5103,NA,NA,NA,NA,NA,NA
"SW","FC",2011,26,"All",9,4,0.5483,0.4444,0.0862,0.8026,NA,NA,NA,NA,NA,NA
"FC","FC",2011,26,"Pipiens",43,18,0.9059,0.4186,0.1478,0.6894,NA,NA,NA,NA,NA,NA
"FC","FC",2011,26,"Tarsalis",43,172,8.7342,4,1.3894,6.6106,NA,NA,NA,NA,NA,NA
"FC","FC",2011,26,"All",43,190,6.4299,4.4186,2.4967,6.3405,NA,NA,NA,NA,NA,NA
"LV","LV",2011,26,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,26,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,26,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,26,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,26,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,26,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,26,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,25,"Pipiens",9,1,0.3333,0.1111,0,0.3289,NA,NA,NA,NA,NA,NA
"NW","FC",2011,25,"Tarsalis",9,5,0.7265,0.5556,0.081,1.0302,NA,NA,NA,NA,NA,NA
"NW","FC",2011,25,"All",9,6,0.5941,0.6667,0.2786,1.0548,NA,NA,NA,NA,NA,NA
"NE","FC",2011,25,"Pipiens",10,8,1.5492,0.8,0,1.7602,NA,NA,NA,NA,NA,NA
"NE","FC",2011,25,"Tarsalis",10,6,1.2649,0.6,0,1.384,NA,NA,NA,NA,NA,NA
"NE","FC",2011,25,"All",10,14,1.3803,1.4,0.5445,2.2555,NA,NA,NA,NA,NA,NA
"SE","FC",2011,25,"Pipiens",15,4,0.7988,0.2667,0,0.6709,NA,NA,NA,NA,NA,NA
"SE","FC",2011,25,"Tarsalis",15,13,2.2949,0.8667,0,2.0281,NA,NA,NA,NA,NA,NA
"SE","FC",2011,25,"All",15,17,1.7157,1.1333,0.265,2.0016,NA,NA,NA,NA,NA,NA
"SW","FC",2011,25,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,25,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,25,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,25,"Pipiens",43,13,NA,0.3023,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,25,"Tarsalis",43,24,NA,0.5581,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,25,"All",43,37,NA,0.8605,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,25,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,25,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,25,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,25,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,25,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,25,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,25,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,24,"Pipiens",9,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NW","FC",2011,24,"Tarsalis",9,1,0.3333,0.1111,0,0.3289,NA,NA,NA,NA,NA,NA
"NW","FC",2011,24,"All",9,1,0.2357,0.1111,0,0.2651,NA,NA,NA,NA,NA,NA
"NE","FC",2011,24,"Pipiens",10,1,0.3162,0.1,0,0.296,NA,NA,NA,NA,NA,NA
"NE","FC",2011,24,"Tarsalis",10,5,0.9718,0.5,0,1.1023,NA,NA,NA,NA,NA,NA
"NE","FC",2011,24,"All",10,6,0.7327,0.6,0.1459,1.0541,NA,NA,NA,NA,NA,NA
"SE","FC",2011,24,"Pipiens",15,5,1.0465,0.3333,0,0.8629,NA,NA,NA,NA,NA,NA
"SE","FC",2011,24,"Tarsalis",15,4,0.5936,0.2667,0,0.5671,NA,NA,NA,NA,NA,NA
"SE","FC",2011,24,"All",15,9,0.8367,0.6,0.1766,1.0234,NA,NA,NA,NA,NA,NA
"SW","FC",2011,24,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,24,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,24,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,24,"Pipiens",43,6,NA,0.1395,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,24,"Tarsalis",43,10,NA,0.2326,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,24,"All",43,16,NA,0.3721,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,24,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,24,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,24,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,24,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,24,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,24,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,24,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2011,23,"Pipiens",9,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NW","FC",2011,23,"Tarsalis",9,3,1,0.3333,0,0.9866,NA,NA,NA,NA,NA,NA
"NW","FC",2011,23,"All",9,3,0.7071,0.3333,0,0.7953,NA,NA,NA,NA,NA,NA
"NE","FC",2011,23,"Pipiens",10,1,0.3162,0.1,0,0.296,NA,NA,NA,NA,NA,NA
"NE","FC",2011,23,"Tarsalis",10,8,2.201,0.8,0,2.1642,NA,NA,NA,NA,NA,NA
"NE","FC",2011,23,"All",10,9,1.572,0.9,0,1.8743,NA,NA,NA,NA,NA,NA
"SE","FC",2011,23,"Pipiens",15,1,0.2582,0.0667,0,0.1974,NA,NA,NA,NA,NA,NA
"SE","FC",2011,23,"Tarsalis",15,2,0.5164,0.1333,0,0.3946,NA,NA,NA,NA,NA,NA
"SE","FC",2011,23,"All",15,3,0.4026,0.2,0,0.4037,NA,NA,NA,NA,NA,NA
"SW","FC",2011,23,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,23,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2011,23,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,23,"Pipiens",43,2,NA,0.0465,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,23,"Tarsalis",43,13,NA,0.3023,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2011,23,"All",43,15,NA,0.3488,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,23,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,23,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2011,23,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,23,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2011,23,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,23,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2011,23,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,37,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,37,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,37,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2010,37,"Pipiens",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2010,37,"Tarsalis",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"NE","FC",2010,37,"All",10,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2010,37,"Pipiens",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2010,37,"Tarsalis",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SE","FC",2010,37,"All",15,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2010,37,"Pipiens",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2010,37,"Tarsalis",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"SW","FC",2010,37,"All",9,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2010,37,"Pipiens",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2010,37,"Tarsalis",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"FC","FC",2010,37,"All",43,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,37,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,37,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,37,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,37,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,37,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,37,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,37,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,36,"Pipiens",9,12,2.5,1.3333,0,2.9666,NA,NA,NA,NA,NA,NA
"NW","FC",2010,36,"Tarsalis",9,8,1.453,0.8889,0,1.8382,NA,NA,NA,NA,NA,NA
"NW","FC",2010,36,"All",9,20,1.9967,2.2222,0.9177,3.5267,NA,NA,NA,NA,NA,NA
"NE","FC",2010,36,"Pipiens",10,20,3.6818,2,0,4.282,NA,NA,NA,NA,NA,NA
"NE","FC",2010,36,"Tarsalis",10,18,2.3476,1.8,0.3449,3.2551,NA,NA,NA,NA,NA,NA
"NE","FC",2010,36,"All",10,38,3.007,3.8,1.9362,5.6638,NA,NA,NA,NA,NA,NA
"SE","FC",2010,36,"Pipiens",15,16,2.5204,1.0667,0,2.3422,NA,NA,NA,NA,NA,NA
"SE","FC",2010,36,"Tarsalis",15,7,0.9155,0.4667,0.0034,0.93,NA,NA,NA,NA,NA,NA
"SE","FC",2010,36,"All",15,23,1.888,1.5333,0.5778,2.4888,NA,NA,NA,NA,NA,NA
"SW","FC",2010,36,"Pipiens",9,2,0.6667,0.2222,0,0.6578,NA,NA,NA,NA,NA,NA
"SW","FC",2010,36,"Tarsalis",9,1,0.3333,0.1111,0,0.3289,NA,NA,NA,NA,NA,NA
"SW","FC",2010,36,"All",9,3,0.5145,0.3333,0,0.6694,NA,NA,NA,NA,NA,NA
"FC","FC",2010,36,"Pipiens",43,50,2.5813,1.1628,0.3913,1.9343,NA,NA,NA,NA,NA,NA
"FC","FC",2010,36,"Tarsalis",43,34,1.5049,0.7907,0.3409,1.2405,NA,NA,NA,NA,NA,NA
"FC","FC",2010,36,"All",43,84,2.1087,1.9535,1.3232,2.5838,NA,NA,NA,NA,NA,NA
"LV","LV",2010,36,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,36,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,36,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,36,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,36,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,36,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,36,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,35,"Pipiens",9,6,1.118,0.6667,0,1.3971,NA,NA,NA,NA,NA,NA
"NW","FC",2010,35,"Tarsalis",9,24,4.9497,2.6667,0,5.9005,NA,NA,NA,NA,NA,NA
"NW","FC",2010,35,"All",9,30,3.6299,3.3333,0.9618,5.7048,NA,NA,NA,NA,NA,NA
"NE","FC",2010,35,"Pipiens",10,42,3.5839,4.2,1.9787,6.4213,NA,NA,NA,NA,NA,NA
"NE","FC",2010,35,"Tarsalis",10,86,6.168,8.6,4.777,12.423,NA,NA,NA,NA,NA,NA
"NE","FC",2010,35,"All",10,128,5.4037,12.8,9.4508,16.1492,NA,NA,NA,NA,NA,NA
"SE","FC",2010,35,"Pipiens",15,33,3.5496,2.2,0.4037,3.9963,NA,NA,NA,NA,NA,NA
"SE","FC",2010,35,"Tarsalis",15,42,3.6095,2.8,0.9733,4.6267,NA,NA,NA,NA,NA,NA
"SE","FC",2010,35,"All",15,75,3.5307,5,3.2132,6.7868,NA,NA,NA,NA,NA,NA
"SW","FC",2010,35,"Pipiens",9,1,0.3333,0.1111,0,0.3289,NA,NA,NA,NA,NA,NA
"SW","FC",2010,35,"Tarsalis",9,2,0.441,0.2222,0,0.5103,NA,NA,NA,NA,NA,NA
"SW","FC",2010,35,"All",9,3,0.3835,0.3333,0.0827,0.5839,NA,NA,NA,NA,NA,NA
"FC","FC",2010,35,"Pipiens",43,82,3.0846,1.907,0.985,2.829,NA,NA,NA,NA,NA,NA
"FC","FC",2010,35,"Tarsalis",43,154,5.1001,3.5814,2.057,5.1058,NA,NA,NA,NA,NA,NA
"FC","FC",2010,35,"All",43,236,4.2735,5.4884,4.2111,6.7657,NA,NA,NA,NA,NA,NA
"LV","LV",2010,35,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,35,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,35,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,35,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,35,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,35,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,35,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,34,"Pipiens",9,44,9.2931,4.8889,0,10.9604,NA,NA,NA,NA,NA,NA
"NW","FC",2010,34,"Tarsalis",9,77,14.7911,8.5556,0,18.2191,NA,NA,NA,NA,NA,NA
"NW","FC",2010,34,"All",9,121,12.1307,13.4444,5.519,21.3698,NA,NA,NA,NA,NA,NA
"NE","FC",2010,34,"Pipiens",10,39,4.1753,3.9,1.3121,6.4879,NA,NA,NA,NA,NA,NA
"NE","FC",2010,34,"Tarsalis",10,142,6.0148,14.2,10.472,17.928,NA,NA,NA,NA,NA,NA
"NE","FC",2010,34,"All",10,181,7.3016,18.1,13.5744,22.6256,NA,NA,NA,NA,NA,NA
"SE","FC",2010,34,"Pipiens",15,8,0.8338,0.5333,0.1113,0.9553,NA,NA,NA,NA,NA,NA
"SE","FC",2010,34,"Tarsalis",15,106,7.8601,7.0667,3.0889,11.0445,NA,NA,NA,NA,NA,NA
"SE","FC",2010,34,"All",15,114,6.4187,7.6,4.3517,10.8483,NA,NA,NA,NA,NA,NA
"SW","FC",2010,34,"Pipiens",9,17,4.961,1.8889,0,5.1301,NA,NA,NA,NA,NA,NA
"SW","FC",2010,34,"Tarsalis",9,24,3.4278,2.6667,0.4272,4.9062,NA,NA,NA,NA,NA,NA
"SW","FC",2010,34,"All",9,41,4.1559,4.5556,1.8404,7.2708,NA,NA,NA,NA,NA,NA
"FC","FC",2010,34,"Pipiens",43,108,5.3156,2.5116,0.9228,4.1004,NA,NA,NA,NA,NA,NA
"FC","FC",2010,34,"Tarsalis",43,349,9.3737,8.1163,5.3145,10.9181,NA,NA,NA,NA,NA,NA
"FC","FC",2010,34,"All",43,457,8.0823,10.6279,8.2121,13.0437,NA,NA,NA,NA,NA,NA
"LV","LV",2010,34,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,34,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,34,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,34,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,34,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,34,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,34,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,33,"Pipiens",9,35,7.0257,3.8889,0,8.479,NA,NA,NA,NA,NA,NA
"NW","FC",2010,33,"Tarsalis",9,130,19.1514,14.4444,1.9322,26.9566,NA,NA,NA,NA,NA,NA
"NW","FC",2010,33,"All",9,165,15.0108,18.3333,8.5262,28.1404,NA,NA,NA,NA,NA,NA
"NE","FC",2010,33,"Pipiens",10,37,4.2177,3.7,1.0858,6.3142,NA,NA,NA,NA,NA,NA
"NE","FC",2010,33,"Tarsalis",10,93,8.5381,9.3,4.008,14.592,NA,NA,NA,NA,NA,NA
"NE","FC",2010,33,"All",10,130,7.1562,13,8.5645,17.4355,NA,NA,NA,NA,NA,NA
"SE","FC",2010,33,"Pipiens",15,35,3.6775,2.3333,0.4722,4.1944,NA,NA,NA,NA,NA,NA
"SE","FC",2010,33,"Tarsalis",15,195,13.877,13,5.9773,20.0227,NA,NA,NA,NA,NA,NA
"SE","FC",2010,33,"All",15,230,11.3543,15.3333,9.5872,21.0794,NA,NA,NA,NA,NA,NA
"SW","FC",2010,33,"Pipiens",9,15,2.8723,1.6667,0,3.5433,NA,NA,NA,NA,NA,NA
"SW","FC",2010,33,"Tarsalis",9,37,5.0111,4.1111,0.8372,7.385,NA,NA,NA,NA,NA,NA
"SW","FC",2010,33,"All",9,52,4.157,5.7778,3.0619,8.4937,NA,NA,NA,NA,NA,NA
"FC","FC",2010,33,"Pipiens",43,122,4.4824,2.8372,1.4974,4.177,NA,NA,NA,NA,NA,NA
"FC","FC",2010,33,"Tarsalis",43,455,13.0041,10.5814,6.6945,14.4683,NA,NA,NA,NA,NA,NA
"FC","FC",2010,33,"All",43,577,10.4238,13.4186,10.303,16.5342,NA,NA,NA,NA,NA,NA
"LV","LV",2010,33,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,33,"Tarsalis",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"LV","LV",2010,33,"All",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,33,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE","BE",2010,33,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,33,"Pipiens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC","BC",2010,33,"Tarsalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NW","FC",2010,32,"Pipiens",9,53,8.5359,5.8889,0.3121,11.4657,NA,NA,NA,NA,NA,NA
"NW","FC",2010,32,"Tarsalis",9,276,37.49,30.6667,6.1732,55.1602,NA,NA,NA,NA,NA,NA
"NW","FC",2010,32,"All",9,329,29.2953,36.5556,17.416,55.6952,NA,NA,NA,NA,NA,NA
"NE","FC",2010,32,"Pipiens",10,115,19.7217,11.5,0,23.7236,NA,NA,NA,NA,NA,NA
"NE","FC",2010,32,"Tarsalis",10,351,29.6328,35.1,16.7334,53.4666,NA,NA,NA,NA,NA,NA
"NE","FC",2010,32,"All",10,466,27.3267,46.6,29.6627,63.5373,NA,NA,NA,NA,NA,NA
"SE","FC",2010,32,"Pipiens",15,46,5.5093,3.0667,0.2786,5.8548,NA,NA,NA,NA,NA,NA
"SE","FC",2010,32,"Tarsalis",15,278,16.6385,18.5333,10.1131,26.9535,NA,NA,NA,NA,NA,NA
"SE","FC",2010,32,"All",15,324,14.4971,21.6,14.2635,28.9365,NA,NA,NA,NA,NA,NA
"SW","FC",2010,32,"Pipiens",9,15,4.272,1.6667,0,4.4577,NA,NA,NA,NA,NA,NA
"SW","FC",2010,32,"Tarsalis",9,49,6.3661,5.4444,1.2852,9.6036,NA,NA,NA,NA,NA,NA
"SW","FC",2010,32,"All",9,64,5.607,7.1111,3.4479,10.7743,NA,NA,NA,NA,NA,NA
"FC","FC",2010,32,"Pipiens",43,229,11.1648,5.3256,1.9885,8.6627,NA,NA,NA,NA,NA,NA
"FC","FC",2010,32,"Tarsalis",43,954,25.9966,22.186,14.4157,29.9563,NA,NA,NA,NA,NA,NA
"FC","FC",2010,32,"All",43,1183,21.6202,27.5116,21.0494,33.9738,NA,NA,NA,NA,NA,NA
"LV","LV",2010,32,"Pipiens",6,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
