"well_position","ct_threshold","year","week","plate","copies_SLEV","copies_WNV","cq_SLEV","cq","csu_id"
"F8","34000","24","34","plate_2",0,1.57,55.55,37.54,"RMRP-00615"
"F12","34000","24","34","plate_2",100,2.95,31.26,36.66,"slev_std_1e2"
"G1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22892"
"G2","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22900"
"G3","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22908"
"G4","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-186"
"G5","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-197"
"G6","34000","24","34","plate_2",0,0,55.55,55.55,"CDC-205"
"G7","34000","24","34","plate_2",0.64,0,38.17,55.55,"RMRP-00608"
"G8","34000","24","34","plate_2",0,1.4,55.55,37.7,"RMRP-00616"
"G9","34000","24","34","plate_2",1445079.88,7047305.5,18.22,16.19,"pos ext ctl"
"G12","34000","24","34","plate_2",4.87,2.55,35.4,36.87,"neg pcr ctrl"
"H1","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22893"
"H2","34000","24","34","plate_2",0,0,55.55,55.55,"CSU-22901"
"H3","34000","24","34","plate_2",2.3,1.03,36.43,38.12,"CSU-22909"
"H4","34000","24","34","plate_2",0,0.81,55.55,38.46,"CDC-188"
"H5","34000","24","34","plate_2",0,0.52,55.55,39.08,"CDC-198"
"H6","34000","24","34","plate_2",0,0,55.55,55.55,"BOU-00246"
"H7","34000","24","34","plate_2",0,0,55.55,55.55,"RMRP-00609"
"H8","34000","24","34","plate_2",1.6,11.66,36.92,34.75,"RMRP-00617"
"H9","34000","24","34","plate_2",0,3.72,55.55,36.34,"neg ext ctl"
"A1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22916"
"A2","34000","24","35","plate_1",0.68,0,37.96,55.55,"CSU-22924"
"A3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22932"
"A4","34000","24","35","plate_1",0.36,0,38.83,55.55,"CSU-22940"
"A5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22948"
"A6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22956"
"A7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22964"
"A8","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22972"
"A9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22980"
"A10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22988"
"A11","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22996"
"A12","34000","24","35","plate_1",0,1e+06,55.55,18.86,"wnv_std_1e6"
"B1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22917"
"B2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22925"
"B3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22933"
"B4","34000","24","35","plate_1",2.28,0,36.31,55.55,"CSU-22941"
"B5","34000","24","35","plate_1",0,336.9,55.55,30.23,"CSU-22949"
"B6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22957"
"B7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22965"
"B8","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22973"
"B9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22981"
"B10","34000","24","35","plate_1",0.54,0.4,38.26,39.91,"CSU-22989"
"B11","34000","24","35","plate_1",0.67,0,37.98,55.55,"CSU-22997"
"B12","34000","24","35","plate_1",0,10000,55.55,25.15,"wnv_std_1e4"
"C1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22918"
"C2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22926"
"C3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22934"
"C4","34000","24","35","plate_1",0,48246.11,55.55,23.1,"CSU-22942"
"C5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22950"
"C6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22958"
"C7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22966"
"C8","34000","24","35","plate_1",2.1,0,36.43,55.55,"CSU-22974"
"C9","34000","24","35","plate_1",0.73,0,37.86,55.55,"CSU-22982"
"C10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22990"
"C11","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22998"
"C12","34000","24","35","plate_1",0,100,55.55,32.08,"wnv_std_1e2"
"D1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22919"
"D2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22927"
"D3","34000","24","35","plate_1",0,4970.19,55.55,26.37,"CSU-22935"
"D4","34000","24","35","plate_1",1.25,0,37.13,55.55,"CSU-22943"
"D5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22951"
"D6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22959"
"D7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22967"
"D8","34000","24","35","plate_1",0.79,0,37.76,55.55,"CSU-22975"
"D9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22983"
"D10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22991"
"D11","34000","24","35","plate_1",0,39.31,55.55,33.31,"CSU-22999"
"D12","34000","24","35","plate_1",1e+06,19.42,18.65,34.33,"slev_std_1e6"
"E1","34000","24","35","plate_1",0,1.34,55.55,38.16,"CSU-22920"
"E2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22928"
"E3","34000","24","35","plate_1",0,1545.26,55.55,28.04,"CSU-22936"
"E4","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22944"
"E5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22952"
"E6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22960"
"E7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22968"
"E8","34000","24","35","plate_1",0.15,0,39.97,55.55,"CSU-22976"
"E9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22984"
"E10","34000","24","35","plate_1",0,1.12,55.55,38.41,"CSU-22992"
"E11","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-23000"
"E12","34000","24","35","plate_1",10000,9.99,24.95,35.28,"slev_std_1e4"
"F1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22921"
"F2","34000","24","35","plate_1",0.35,0,38.86,55.55,"CSU-22929"
"F3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22937"
"F4","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22945"
"F5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22953"
"F6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22961"
"F7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22969"
"F8","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22977"
"F9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22985"
"F10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22993"
"F11","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-23001"
"F12","34000","24","35","plate_1",100,0,31.17,55.55,"slev_std_1e2"
"G1","34000","24","35","plate_1",0,4506.6,55.55,26.51,"CSU-22922"
"G2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22930"
"G3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22938"
"G4","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22946"
"G5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22954"
"G6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22962"
"G7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22970"
"G8","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22978"
"G9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22986"
"G10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22994"
"G11","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-23002"
"G12","34000","24","35","plate_1",3.38,0,35.78,55.55,"neg pcr ctrl"
"H1","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22923"
"H2","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22931"
"H3","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22939"
"H4","34000","24","35","plate_1",0.41,0,38.65,55.55,"CSU-22947"
"H5","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22955"
"H6","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22963"
"H7","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22971"
"H8","34000","24","35","plate_1",0,1.89,55.55,37.67,"CSU-22979"
"H9","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22987"
"H10","34000","24","35","plate_1",0,0,55.55,55.55,"CSU-22995"
"H11","34000","24","35","plate_1",2816555.25,17970914,17.26,14.61,"pos ext ctl"
"H12","34000","24","35","plate_1",0,0,55.55,55.55,"neg extract ctl"
"A1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23003"
"A2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23011"
"A3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23019"
"A4","34000","24","35","plate_2",0,0,55.55,55.55,"BOU-00253"
"A5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00628"
"A6","34000","24","35","plate_2",0.69,0.25,38.36,39.56,"RMRP-00636"
"A9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-206"
"A12","34000","24","35","plate_2",0,1e+06,55.55,18.46,"wnv_std_1e6"
"B1","34000","24","35","plate_2",0,0.29,55.55,39.35,"CSU-23004"
"B2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23012"
"B3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23020"
"B4","34000","24","35","plate_2",0,0.87,55.55,37.83,"BOU-00254"
"B5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00629"
"B6","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00637"
"B9","34000","24","35","plate_2",0,0.29,55.55,39.35,"CDC-207"
"B12","34000","24","35","plate_2",0,10000,55.55,24.8,"wnv_std_1e4"
"C1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23005"
"C2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23013"
"C3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23021"
"C4","34000","24","35","plate_2",0,0,55.55,55.55,"BOU-00255"
"C5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00630"
"C6","34000","24","35","plate_2",0,12851.5,55.55,24.49,"RMRP-00638"
"C9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-208"
"C12","34000","24","35","plate_2",0,100,55.55,31.26,"wnv_std_1e2"
"D1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23006"
"D2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23014"
"D3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23022"
"D4","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00623"
"D5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00631"
"D6","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00639"
"D9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-209"
"D12","34000","24","35","plate_2",1e+06,6.01,18.59,35.15,"slev_std_1e6"
"E1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23007"
"E2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23015"
"E3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23023"
"E4","34000","24","35","plate_2",0.37,63.68,39.21,31.87,"RMRP-00624"
"E5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00632"
"E6","34000","24","35","plate_2",0,2.41,55.55,36.42,"RMRP-00640"
"E9","34000","24","35","plate_2",0,0.42,55.55,38.84,"CDC-210"
"E12","34000","24","35","plate_2",10000,0,25.06,55.55,"slev_std_1e4"
"F1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23008"
"F2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23016"
"F3","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23024"
"F4","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00625"
"F5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00633"
"F9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-211"
"F12","34000","24","35","plate_2",100,0,31.41,55.55,"slev_std_1e2"
"G1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23009"
"G2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23017"
"G3","34000","24","35","plate_2",0,0,55.55,55.55,"BOU-00251"
"G4","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00626"
"G5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00634"
"G9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-212"
"G12","34000","24","35","plate_2",0.28,0,39.6,55.55,"neg pcr ctrl"
"H1","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23010"
"H2","34000","24","35","plate_2",0,0,55.55,55.55,"CSU-23018"
"H3","34000","24","35","plate_2",0,0,55.55,55.55,"BOU-00252"
"H4","34000","24","35","plate_2",0,23884.73,55.55,23.63,"RMRP-00627"
"H5","34000","24","35","plate_2",0,0,55.55,55.55,"RMRP-00635"
"H9","34000","24","35","plate_2",0,0,55.55,55.55,"CDC-213"
"H11","34000","24","35","plate_2",3785773.5,26929654,16.76,13.87,"pos extract ctl"
"H12","34000","24","35","plate_2",0,0,55.55,55.55,"neg extract ctl"
"A1","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23025"
"A2","34000","24","36","plate_1",0,0.35,55.55,39.38,"CSU-23033"
"A3","34000","24","36","plate_1",0,879.08,55.55,28.15,"CSU-23041"
"A4","34000","24","36","plate_1",0,0.31,55.55,39.58,"CSU-23049"
"A5","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23057"
"A6","34000","24","36","plate_1",0,2.18,55.55,36.77,"CSU-23065"
"A7","34000","24","36","plate_1",0,1.03,55.55,37.84,"CSU-23073"
"A8","34000","24","36","plate_1",0.79,5.04,38.19,35.57,"CSU-23081"
"A9","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23089"
"A10","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23097"
"A11","34000","24","36","plate_1",0,0.24,55.55,39.94,"BOU-00259"
"A12","34000","24","36","plate_1",0,1e+06,55.55,17.99,"wnv_std_1e6"
"B1","34000","24","36","plate_1",0.36,3.52,39.28,36.08,"CSU-23026"
"B2","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23034"
"B3","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23042"
"B4","34000","24","36","plate_1",0,1.97,55.55,36.92,"CSU-23050"
"B5","34000","24","36","plate_1",0,66.4,55.55,31.86,"CSU-23058"
"B6","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23066"
"B7","34000","24","36","plate_1",0.35,0,39.33,55.55,"CSU-23074"
"B8","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23082"
"B9","34000","24","36","plate_1",0.85,0.96,38.09,37.95,"CSU-23090"
"B10","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23098"
"B11","34000","24","36","plate_1",0,0,55.55,55.55,"BOU-00260"
"B12","34000","24","36","plate_1",0,10000,55.55,24.77,"wnv_std_1e4"
"C1","34000","24","36","plate_1",0.44,1.3,39.02,37.51,"CSU-23027"
"C2","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23035"
"C3","34000","24","36","plate_1",2.44,1.5,36.62,37.31,"CSU-23043"
"C4","34000","24","36","plate_1",0.35,0.47,39.34,38.97,"CSU-23051"
"C5","34000","24","36","plate_1",0,40445.28,55.55,22.65,"CSU-23059"
"C6","34000","24","36","plate_1",0,0.32,55.55,39.52,"CSU-23067"
"C7","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23075"
"C8","34000","24","36","plate_1",0,0.56,55.55,38.72,"CSU-23083"
"C9","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23091"
"C10","34000","24","36","plate_1",0.49,0.5,38.85,38.9,"CSU-23099"
"C11","34000","24","36","plate_1",0,0,55.55,55.55,"RMRP-00641"
"C12","34000","24","36","plate_1",0,100,55.55,31.22,"wnv_std_1e2"
"D1","34000","24","36","plate_1",0,0.44,55.55,39.08,"CSU-23028"
"D2","34000","24","36","plate_1",0,0.76,55.55,38.28,"CSU-23036"
"D3","34000","24","36","plate_1",2.3,0.75,36.7,38.31,"CSU-23044"
"D4","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23052"
"D5","34000","24","36","plate_1",0,3.1,55.55,36.26,"CSU-23060"
"D6","34000","24","36","plate_1",0,0.75,55.55,38.31,"CSU-23068"
"D7","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23076"
"D8","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23084"
"D9","34000","24","36","plate_1",0,6.59,55.55,35.18,"CSU-23092"
"D10","34000","24","36","plate_1",0,16210.9,55.55,23.97,"CSU-23100"
"D11","34000","24","36","plate_1",0,0,55.55,55.55,"RMRP-00642"
"D12","34000","24","36","plate_1",1e+06,7.04,18.49,35.09,"slev_std_1e6"
"E1","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23029"
"E2","34000","24","36","plate_1",0,0.89,55.55,38.06,"CSU-23037"
"E3","34000","24","36","plate_1",0,3.16,55.55,36.24,"CSU-23045"
"E4","34000","24","36","plate_1",0,266.49,55.55,29.87,"CSU-23053"
"E5","34000","24","36","plate_1",0,1.28,55.55,37.54,"CSU-23061"
"E6","34000","24","36","plate_1",1.14,0.74,37.69,38.32,"CSU-23069"
"E7","34000","24","36","plate_1",0,1.48,55.55,37.32,"CSU-23077"
"E8","34000","24","36","plate_1",16.97,0,33.9,55.55,"CSU-23085"
"E9","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23093"
"E10","34000","24","36","plate_1",0,91079.17,55.55,21.49,"CSU-23101"
"E11","34000","24","36","plate_1",0.36,1.05,39.31,37.82,"RMRP-00643"
"E12","34000","24","36","plate_1",10000,1,25.05,37.88,"slev_std_1e4"
"F1","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23030"
"F2","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23038"
"F3","34000","24","36","plate_1",0,7.18,55.55,35.06,"CSU-23046"
"F4","34000","24","36","plate_1",0,23111.61,55.55,23.46,"CSU-23054"
"F5","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23062"
"F6","34000","24","36","plate_1",0,2.44,55.55,36.61,"CSU-23070"
"F7","34000","24","36","plate_1",0,0.83,55.55,38.16,"CSU-23078"
"F8","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23086"
"F9","34000","24","36","plate_1",0.52,0,38.78,55.55,"CSU-23094"
"F10","34000","24","36","plate_1",0,2.44,55.55,36.61,"BOU-00256"
"F11","34000","24","36","plate_1",0,0.58,55.55,38.68,"RMRP-00644"
"F12","34000","24","36","plate_1",100,0,31.38,55.55,"slev_std_1e2"
"G1","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23031"
"G2","34000","24","36","plate_1",0,19249.72,55.55,23.72,"CSU-23039"
"G3","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23047"
"G4","34000","24","36","plate_1",0,94103.07,55.55,21.44,"CSU-23055"
"G5","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23063"
"G6","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23071"
"G7","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23079"
"G8","34000","24","36","plate_1",0,1.38,55.55,37.43,"CSU-23087"
"G9","34000","24","36","plate_1",0,1.8,55.55,37.05,"CSU-23095"
"G10","34000","24","36","plate_1",0,0,55.55,55.55,"BOU-00257"
"G11","34000","24","36","plate_1",0,0,55.55,55.55,"RMRP-00645"
"G12","34000","24","36","plate_1",0,1.96,55.55,36.92,"neg pcr ctrl"
"H1","34000","24","36","plate_1",0.56,0.31,38.68,39.55,"CSU-23032"
"H2","34000","24","36","plate_1",0,372565.12,55.55,19.46,"CSU-23040"
"H3","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23048"
"H4","34000","24","36","plate_1",0,0.62,55.55,38.57,"CSU-23056"
"H5","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23064"
"H6","34000","24","36","plate_1",1.64,0,37.17,55.55,"CSU-23072"
"H7","34000","24","36","plate_1",1.97,1.88,36.92,36.98,"CSU-23080"
"H8","34000","24","36","plate_1",0.27,0,39.7,55.55,"CSU-23088"
"H9","34000","24","36","plate_1",0,0,55.55,55.55,"CSU-23096"
"H10","34000","24","36","plate_1",0,0,55.55,55.55,"BOU-00258"
"H11","34000","24","36","plate_1",2708845.5,17882088,17.13,13.91,"pos ext ctl"
"H12","34000","24","36","plate_1",0,0,55.55,55.55,"neg extract ctl"
"A1","34000","24","36","plate_2",1.67,2656.38,38.03,36.51,"RMRP-00646"
"A2","34000","24","36","plate_2",0,2303.8,55.55,36.93,"RMRP-00654"
"A3","34000","24","36","plate_2",0,2232.68,55.55,37.02,"RMRP-00662"
"A12","34000","24","36","plate_2",0,1e+06,55.55,19.04,"wnv_std_1e6"
"B1","34000","24","36","plate_2",0,1862.83,55.55,37.55,"RMRP-00647"
"B2","34000","24","36","plate_2",0,2252.95,55.55,36.99,"RMRP-00655"
"B3","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00663"
"B12","34000","24","36","plate_2",0,10000,55.55,32.6,"wnv_std_1e4"
"C1","34000","24","36","plate_2",0,1773.44,55.55,37.7,"RMRP-00648"
"C2","34000","24","36","plate_2",0,1742.55,55.55,37.75,"RMRP-00656"
"C3","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00664"
"C12","34000","24","36","plate_2",0,0,55.55,55.55,"wnv_std_1e2"
"D1","34000","24","36","plate_2",2.85,0,37.25,55.55,"RMRP-00649"
"D2","34000","24","36","plate_2",3.41,2041.67,36.98,37.28,"RMRP-00657"
"D3","34000","24","36","plate_2",7.7,0,35.8,55.55,"RMRP-00665"
"D12","34000","24","36","plate_2",1e+06,4893.52,18.64,34.71,"slev_std_1e6"
"E1","34000","24","36","plate_2",5.43,0,36.31,55.55,"RMRP-00650"
"E2","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00658"
"E3","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00666"
"E12","34000","24","36","plate_2",10000,0,25.35,55.55,"slev_std_1e4"
"F1","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00651"
"F2","34000","24","36","plate_2",7.5,0,35.84,55.55,"RMRP-00659"
"F3","34000","24","36","plate_2",0,0,55.55,55.55,"pos ext ctl"
"F12","34000","24","36","plate_2",0,0,55.55,55.55,"slev_std_1e2"
"G1","34000","24","36","plate_2",0,0,55.55,55.55,"RMRP-00652"
"G2","34000","24","36","plate_2",5.2,981.28,36.37,39.44,"RMRP-00660"
"G3","34000","24","36","plate_2",0,1755.08,55.55,37.73,"neg extract ctl"
"G12","34000","24","36","plate_2",0,2854.26,55.55,36.29,"neg pcr ctrl"
"H1","34000","24","36","plate_2",4.02,2456.82,36.74,36.74,"RMRP-00653"
"H2","34000","24","36","plate_2",11.76,923.14,35.18,39.62,"RMRP-00661"
"A1","34000","24","37","plate_1",9.76,12.06,34.77,34.26,"CSU-23102"
"A2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23110"
"A3","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23118"
"A4","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23126"
"A5","34000","24","37","plate_1",0,5.45,55.55,35.38,"CSU-23134"
"A6","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23142"
"A7","34000","24","37","plate_1",0,0.27,55.55,39.63,"CSU-23150"
"A8","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23158"
"A9","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23166"
"A10","34000","24","37","plate_1",1.45,0,37.43,55.55,"RMRP-00672"
"A11","34000","24","37","plate_1",0,8.22,55.55,34.8,"BOU-00261"
"A12","34000","24","37","plate_1",0,1e+06,55.55,18.32,"wnv_std_1e6"
"B1","34000","24","37","plate_1",0,1.69,55.55,37.04,"CSU-23103"
"B2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23111"
"B3","34000","24","37","plate_1",0,18979.53,55.55,23.86,"CSU-23119"
"B4","34000","24","37","plate_1",0,7.41,55.55,34.95,"CSU-23127"
"B5","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23135"
"B6","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23143"
"B7","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23151"
"B8","34000","24","37","plate_1",2.17,0,36.87,55.55,"CSU-23159"
"B9","34000","24","37","plate_1",0,0.46,55.55,38.87,"CSU-23167"
"B10","34000","24","37","plate_1",1.15,2.24,37.76,36.64,"RMRP-00673"
"B11","34000","24","37","plate_1",0,9.41,55.55,34.61,"BOU-00262"
"B12","34000","24","37","plate_1",0,100,55.55,31.33,"wnv_std_1e2"
"C1","34000","24","37","plate_1",0.51,1.96,38.91,36.83,"CSU-23104"
"C2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23112"
"C3","34000","24","37","plate_1",0,0.95,55.55,37.85,"CSU-23120"
"C4","34000","24","37","plate_1",0,1.27,55.55,37.44,"CSU-23128"
"C5","34000","24","37","plate_1",0,0.95,55.55,37.86,"CSU-23136"
"C6","34000","24","37","plate_1",0,0.55,55.55,38.62,"CSU-23144"
"C7","34000","24","37","plate_1",0,7.75,55.55,34.89,"CSU-23152"
"C8","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23160"
"C9","34000","24","37","plate_1",0,3.01,55.55,36.23,"CSU-23168"
"C10","34000","24","37","plate_1",0,0.82,55.55,38.06,"RMRP-00674"
"C11","34000","24","37","plate_1",0,3.14,55.55,36.16,"BOU-00263"
"C12","34000","24","37","plate_1",0,10000,55.55,24.66,"wnv_std_1e4"
"D1","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23105"
"D2","34000","24","37","plate_1",0,0.84,55.55,38.03,"CSU-23113"
"D3","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23121"
"D4","34000","24","37","plate_1",0,5.2,55.55,35.45,"CSU-23129"
"D5","34000","24","37","plate_1",0,10.6,55.55,34.45,"CSU-23137"
"D6","34000","24","37","plate_1",0,0.28,55.55,39.59,"CSU-23145"
"D7","34000","24","37","plate_1",0,2583.25,55.55,26.68,"CSU-23153"
"D8","34000","24","37","plate_1",1.76,1.4,37.16,37.31,"CSU-23161"
"D9","34000","24","37","plate_1",0,0,55.55,55.55,"RMRP-00667"
"D10","34000","24","37","plate_1",0,0,55.55,55.55,"RMRP-00675"
"D11","34000","24","37","plate_1",0,4.93,55.55,35.53,"BOU-00264"
"D12","34000","24","37","plate_1",1e+06,2.16,18.61,36.69,"slev_std_1e6"
"E1","34000","24","37","plate_1",0,3.91,55.55,35.86,"CSU-23106"
"E2","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23114"
"E3","34000","24","37","plate_1",0,0.42,55.55,39.01,"CSU-23122"
"E4","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23130"
"E5","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23138"
"E6","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23146"
"E7","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23154"
"E8","34000","24","37","plate_1",0,0,55.55,55.55,"CSU-23162"
