"zone","zone2","year","week","spp","trap_L","mosq_L","abund","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"NE","FC",2020,33,"All",10,1201,120.1,0.0012,1e-04,0.0061,0.14,0.01,0.73
"SE","FC",2020,33,"Pipiens",15,711,47.4,0.0021,4e-04,0.0071,0.1,0.02,0.34
"SE","FC",2020,33,"Tarsalis",15,711,47.4,0.0103,0.0027,0.0289,0.49,0.13,1.37
"SE","FC",2020,33,"All",15,1422,94.8,0.0041,0.0015,0.0092,0.39,0.14,0.87
"SW","FC",2020,33,"Pipiens",10,145,14.5,0,0,0.0527,0,0,0.76
"SW","FC",2020,33,"Tarsalis",10,223,22.3,0,0,0.035,0,0,0.78
"SW","FC",2020,33,"All",10,368,36.8,0,0,0.0215,0,0,0.79
"FC","FC",2020,33,"Pipiens",43,1307,30.4,0.0028,9e-04,0.0068,0.09,0.03,0.21
"FC","FC",2020,33,"Tarsalis",43,2092,48.65,0.0028,7e-04,0.0076,0.14,0.03,0.37
"FC","FC",2020,33,"All",43,3399,79.05,0.0028,0.0013,0.0056,0.22,0.1,0.44
"LV","LV",2020,33,"Pipiens",6,17,2.83,0,0,0.2153,0,0,0.61
"LV","LV",2020,33,"Tarsalis",6,432,72,0.0038,2e-04,0.0185,0.27,0.01,1.33
"LV","LV",2020,33,"All",6,449,74.83,0.0036,2e-04,0.0176,0.27,0.01,1.32
"BE","BE",2020,33,"Pipiens",5,8,1.6,0,0,0,0,0,0
"BE","BE",2020,33,"Tarsalis",5,103,20.6,0.0213,0.0012,0.1153,0.44,0.02,2.38
"BE","BE",2020,33,"All",5,111,22.2,0.0213,0.0012,0.1153,0.47,0.03,2.56
"BC","BC",2020,33,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,33,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,33,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,34,"Pipiens",10,200,20,0.0025,1e-04,0.0126,0.05,0,0.25
"NW","FC",2020,34,"Tarsalis",9,159,17.67,0,0,0.0303,0,0,0.54
"NW","FC",2020,34,"All",10,359,35.9,0.0019,1e-04,0.0096,0.07,0,0.34
"NE","FC",2020,34,"Pipiens",10,420,42,0,0,0.0096,0,0,0.4
"NE","FC",2020,34,"Tarsalis",10,558,55.8,0,0,0.01,0,0,0.56
"NE","FC",2020,34,"All",10,978,97.8,0,0,0.0049,0,0,0.48
"SE","FC",2020,34,"Pipiens",15,541,36.07,0.0133,0.0062,0.026,0.48,0.22,0.94
"SE","FC",2020,34,"Tarsalis",15,608,40.53,0.0092,0.0024,0.0264,0.37,0.1,1.07
"SE","FC",2020,34,"All",15,1149,76.6,0.0121,0.0063,0.0215,0.93,0.48,1.65
"SW","FC",2020,34,"Pipiens",10,136,13.6,0,0,0.0228,0,0,0.31
"SW","FC",2020,34,"Tarsalis",9,100,11.11,0.0179,0.0013,0.0802,0.2,0.01,0.89
"SW","FC",2020,34,"All",10,236,23.6,0.0044,3e-04,0.0207,0.1,0.01,0.49
"FC","FC",2020,34,"Pipiens",43,1297,30.16,0.0058,0.0028,0.0108,0.17,0.08,0.33
"FC","FC",2020,34,"Tarsalis",43,1425,33.14,0.0045,0.0015,0.011,0.15,0.05,0.36
"FC","FC",2020,34,"All",43,2722,63.3,0.0054,0.003,0.009,0.34,0.19,0.57
"LV","LV",2020,34,"Pipiens",6,10,1.67,0,0,0.6576,0,0,1.1
"LV","LV",2020,34,"Tarsalis",6,257,42.83,0,0,0.0215,0,0,0.92
"LV","LV",2020,34,"All",6,267,44.5,0,0,0.0212,0,0,0.94
"BE","BE",2020,34,"Pipiens",5,11,2.2,0,0,0.3903,0,0,0.86
"BE","BE",2020,34,"Tarsalis",5,84,16.8,0,0,0.07,0,0,1.18
"BE","BE",2020,34,"All",5,95,19,0,0,0.0631,0,0,1.2
"BC","BC",2020,34,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,34,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,34,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,35,"Pipiens",10,201,20.1,0,0,0.018,0,0,0.36
"NW","FC",2020,35,"Tarsalis",9,41,4.56,0,0,0.0964,0,0,0.44
"NW","FC",2020,35,"All",10,242,24.2,0,0,0.0154,0,0,0.37
"NE","FC",2020,35,"Pipiens",10,250,25,0.0044,8e-04,0.0148,0.11,0.02,0.37
"NE","FC",2020,35,"Tarsalis",10,185,18.5,0,0,0.0212,0,0,0.39
"NE","FC",2020,35,"All",10,435,43.5,0.0032,6e-04,0.0106,0.14,0.03,0.46
"SE","FC",2020,35,"Pipiens",15,242,16.13,0.0087,0.0028,0.0216,0.14,0.05,0.35
"SE","FC",2020,35,"Tarsalis",15,231,15.4,0.0046,3e-04,0.0218,0.07,0,0.34
"SE","FC",2020,35,"All",15,473,31.53,0.0075,0.0028,0.0168,0.24,0.09,0.53
"SW","FC",2020,35,"Pipiens",9,32,3.56,0.0183,0.001,0.139,0.07,0,0.49
"SW","FC",2020,35,"Tarsalis",9,15,1.67,0,0,0.3543,0,0,0.59
"SW","FC",2020,35,"All",9,47,5.22,0.0165,9e-04,0.1128,0.09,0,0.59
"FC","FC",2020,35,"Pipiens",43,725,16.86,0.0061,0.0027,0.0122,0.1,0.05,0.21
"FC","FC",2020,35,"Tarsalis",43,472,10.98,0.0023,1e-04,0.0109,0.03,0,0.12
"FC","FC",2020,35,"All",43,1197,27.84,0.0051,0.0024,0.0097,0.14,0.07,0.27
"LV","LV",2020,35,"Pipiens",6,40,6.67,0,0,0.3903,0,0,2.6
"LV","LV",2020,35,"Tarsalis",6,103,17.17,0,0,0.0448,0,0,0.77
"LV","LV",2020,35,"All",6,143,23.83,0,0,0.0418,0,0,1
"BE","BE",2020,35,"Pipiens",5,5,1,0,0,0.4345,0,0,0.43
"BE","BE",2020,35,"Tarsalis",5,32,6.4,0,0,0.1072,0,0,0.69
"BE","BE",2020,35,"All",5,37,7.4,0,0,0.0941,0,0,0.7
"BC","BC",2020,35,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,35,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,35,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,36,"Pipiens",9,36,4,0,0,0.0437,0,0,0.17
"NW","FC",2020,36,"Tarsalis",9,34,3.78,0,0,0.1072,0,0,0.41
"NW","FC",2020,36,"All",9,70,7.78,0,0,0.0321,0,0,0.25
"NE","FC",2020,36,"Pipiens",10,4,0.4,0,0,0.0631,0,0,0.03
"NE","FC",2020,36,"Tarsalis",10,8,0.8,0,0,0.3903,0,0,0.31
"NE","FC",2020,36,"All",10,12,1.2,0,0,0.0575,0,0,0.07
"SE","FC",2020,36,"Pipiens",15,31,2.07,0,0,0.0428,0,0,0.09
"SE","FC",2020,36,"Tarsalis",15,20,1.33,0,0,0.1843,0,0,0.25
"SE","FC",2020,36,"All",15,51,3.4,0,0,0.036,0,0,0.12
"SW","FC",2020,36,"Pipiens",9,25,2.78,0,0,0.0771,0,0,0.21
"SW","FC",2020,36,"Tarsalis",9,9,1,0,0,0.4345,0,0,0.43
"SW","FC",2020,36,"All",9,34,3.78,0,0,0.07,0,0,0.26
"FC","FC",2020,36,"Pipiens",43,96,2.23,0,0,0.0139,0,0,0.03
"FC","FC",2020,36,"Tarsalis",43,71,1.65,0,0,0.0602,0,0,0.1
"FC","FC",2020,36,"All",43,167,3.88,0,0,0.0114,0,0,0.04
"LV","LV",2020,36,"Pipiens",6,33,5.5,0,0,0.1072,0,0,0.59
"LV","LV",2020,36,"Tarsalis",6,21,3.5,0.0558,0.0032,0.3233,0.2,0.01,1.13
"LV","LV",2020,36,"All",6,54,9,0.0195,0.0011,0.0971,0.18,0.01,0.87
"BE","BE",2020,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2020,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2020,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,36,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,36,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,36,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,37,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,37,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2020,37,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2021,23,"Pipiens",6,1,0.17,0,0,0,0,0,0
"LV","LV",2021,23,"Tarsalis",6,117,19.5,0,0,0.0318,0,0,0.62
"LV","LV",2021,23,"All",6,118,19.67,0,0,0.0318,0,0,0.63
"BE","BE",2021,23,"Pipiens",5,1,0.2,0,0,0,0,0,0
"BE","BE",2021,23,"Tarsalis",5,76,15.2,0,0,0.0481,0,0,0.73
"BE","BE",2021,23,"All",5,77,15.4,0,0,0.0481,0,0,0.74
"BC","BC",2021,23,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2021,23,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2021,23,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NW","FC",2021,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"NE","FC",2021,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SE","FC",2021,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"SW","FC",2021,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,24,"Pipiens",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,24,"Tarsalis",NA,NA,NA,0,0,0,NA,NA,NA
"FC","FC",2021,24,"All",NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2021,24,"Pipiens",6,0,0,0,0,0,0,0,0
"LV","LV",2021,24,"Tarsalis",6,255,42.5,0,0,0.0149,0,0,0.63
"LV","LV",2021,24,"All",6,255,42.5,0,0,0.0149,0,0,0.63
"BE","BE",2021,24,"Pipiens",5,1,0.2,0,0,0,0,0,0
"BE","BE",2021,24,"Tarsalis",5,223,44.6,0,0,0.0169,0,0,0.75
"BE","BE",2021,24,"All",5,224,44.8,0,0,0.0169,0,0,0.76
"BC","BC",2021,24,"Pipiens",4,0,0,0,0,0,0,0,0
"BC","BC",2021,24,"Tarsalis",4,81,20.25,0,0,0.0453,0,0,0.92
"BC","BC",2021,24,"All",4,81,20.25,0,0,0.0453,0,0,0.92
"NW","FC",2021,25,"Pipiens",9,12,1.33,0,0,0.0566,0,0,0.08
"NW","FC",2021,25,"Tarsalis",10,51,5.1,0,0,0.0756,0,0,0.39
"NW","FC",2021,25,"All",10,63,6.3,0,0,0.0335,0,0,0.21
"NE","FC",2021,25,"Pipiens",10,12,1.2,0,0,0.1015,0,0,0.12
"NE","FC",2021,25,"Tarsalis",10,105,10.5,0,0,0.0356,0,0,0.37
"NE","FC",2021,25,"All",10,117,11.7,0,0,0.0271,0,0,0.32
"SE","FC",2021,25,"Pipiens",15,31,2.07,0,0,0.0332,0,0,0.07
"SE","FC",2021,25,"Tarsalis",15,502,33.47,0,0,0.0076,0,0,0.25
"SE","FC",2021,25,"All",15,533,35.53,0,0,0.0062,0,0,0.22
"SW","FC",2021,25,"Pipiens",9,1,0.11,0,0,0.0964,0,0,0.01
"SW","FC",2021,25,"Tarsalis",10,55,5.5,0,0,0.0676,0,0,0.37
"SW","FC",2021,25,"All",10,56,5.6,0,0,0.0414,0,0,0.23
"FC","FC",2021,25,"Pipiens",43,56,1.3,0,0,0.0154,0,0,0.02
"FC","FC",2021,25,"Tarsalis",43,713,16.58,0,0,0.0054,0,0,0.09
"FC","FC",2021,25,"All",43,769,17.88,0,0,0.004,0,0,0.07
"LV","LV",2021,25,"Pipiens",6,12,2,0,0,0.2425,0,0,0.48
"LV","LV",2021,25,"Tarsalis",6,522,87,0,0,0.0073,0,0,0.64
"LV","LV",2021,25,"All",6,534,89,0,0,0.0071,0,0,0.63
"BE","BE",2021,25,"Pipiens",5,3,0.6,0,0,0.6576,0,0,0.39
"BE","BE",2021,25,"Tarsalis",5,188,37.6,0,0,0.02,0,0,0.75
"BE","BE",2021,25,"All",5,191,38.2,0,0,0.0198,0,0,0.76
"BC","BC",2021,25,"Pipiens",6,0,0,0,0,0,0,0,0
"BC","BC",2021,25,"Tarsalis",6,87,14.5,0,0,0.0423,0,0,0.61
"BC","BC",2021,25,"All",6,87,14.5,0,0,0.0423,0,0,0.61
"NW","FC",2021,26,"Pipiens",10,82,8.2,0,0,0.0313,0,0,0.26
"NW","FC",2021,26,"Tarsalis",10,206,20.6,0,0,0.0191,0,0,0.39
"NW","FC",2021,26,"All",10,288,28.8,0,0,0.012,0,0,0.35
"NE","FC",2021,26,"Pipiens",10,49,4.9,0,0,0.0527,0,0,0.26
"NE","FC",2021,26,"Tarsalis",10,417,41.7,0,0,0.0091,0,0,0.38
"NE","FC",2021,26,"All",10,466,46.6,0,0,0.0078,0,0,0.36
"SE","FC",2021,26,"Pipiens",15,62,4.13,0,0,0.0243,0,0,0.1
"SE","FC",2021,26,"Tarsalis",15,315,21,0,0,0.012,0,0,0.25
"SE","FC",2021,26,"All",15,377,25.13,0,0,0.0081,0,0,0.2
"SW","FC",2021,26,"Pipiens",10,23,2.3,0,0,0.0941,0,0,0.22
"SW","FC",2021,26,"Tarsalis",10,172,17.2,0,0,0.0337,0,0,0.58
"SW","FC",2021,26,"All",10,195,19.5,0,0,0.0255,0,0,0.5
"FC","FC",2021,26,"Pipiens",43,216,5.02,0,0,0.01,0,0,0.05
"FC","FC",2021,26,"Tarsalis",43,1110,25.81,0,0,0.0037,0,0,0.1
"FC","FC",2021,26,"All",43,1326,30.84,0,0,0.0027,0,0,0.08
"LV","LV",2021,26,"Pipiens",6,49,8.17,0,0,0.0727,0,0,0.59
"LV","LV",2021,26,"Tarsalis",6,1014,169,0,0,0.0036,0,0,0.61
"LV","LV",2021,26,"All",6,1063,177.17,0,0,0.0034,0,0,0.6
"BE","BE",2021,26,"Pipiens",5,12,2.4,0,0,0.2775,0,0,0.67
"BE","BE",2021,26,"Tarsalis",5,182,36.4,0,0,0.0207,0,0,0.75
"BE","BE",2021,26,"All",5,194,38.8,0,0,0.0196,0,0,0.76
"BC","BC",2021,26,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2021,26,"Tarsalis",5,26,5.2,0,0,0.1287,0,0,0.67
"BC","BC",2021,26,"All",5,26,5.2,0,0,0.1287,0,0,0.67
"NW","FC",2021,27,"Pipiens",9,132,14.67,0,0,0.0116,0,0,0.17
"NW","FC",2021,27,"Tarsalis",10,570,57,0,0,0.007,0,0,0.4
"NW","FC",2021,27,"All",10,702,70.2,0,0,0.0044,0,0,0.31
"NE","FC",2021,27,"Pipiens",10,95,9.5,0,0,0.0253,0,0,0.24
"NE","FC",2021,27,"Tarsalis",10,1026,102.6,0,0,0.0037,0,0,0.38
"NE","FC",2021,27,"All",10,1121,112.1,0,0,0.0033,0,0,0.37
"SE","FC",2021,27,"Pipiens",15,43,2.87,0,0,0.0142,0,0,0.04
"SE","FC",2021,27,"Tarsalis",15,737,49.13,0,0,0.0052,0,0,0.26
"SE","FC",2021,27,"All",15,780,52,0,0,0.0038,0,0,0.2
"SW","FC",2021,27,"Pipiens",10,43,4.3,0,0,0.0664,0,0,0.29
"SW","FC",2021,27,"Tarsalis",10,252,25.2,0,0,0.0158,0,0,0.4
"SW","FC",2021,27,"All",10,295,29.5,0,0,0.0129,0,0,0.38
"FC","FC",2021,27,"Pipiens",43,313,7.28,0,0,0.0048,0,0,0.03
"FC","FC",2021,27,"Tarsalis",43,2585,60.12,0,0,0.0015,0,0,0.09
"FC","FC",2021,27,"All",43,2898,67.4,0,0,0.0011,0,0,0.07
"LV","LV",2021,27,"Pipiens",6,29,4.83,0,0,0.117,0,0,0.57
"LV","LV",2021,27,"Tarsalis",6,2269,378.17,0,0,0.0017,0,0,0.64
"LV","LV",2021,27,"All",6,2298,383,0,0,0.0017,0,0,0.65
"BE","BE",2021,27,"Pipiens",5,46,9.2,0,0,0.0787,0,0,0.72
"BE","BE",2021,27,"Tarsalis",5,618,123.6,0,0,0.0062,0,0,0.77
"BE","BE",2021,27,"All",5,664,132.8,0,0,0.0058,0,0,0.77
"BC","BC",2021,27,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2021,27,"Tarsalis",5,155,31,0,0,0.0242,0,0,0.75
"BC","BC",2021,27,"All",5,155,31,0,0,0.0242,0,0,0.75
"NW","FC",2021,28,"Pipiens",10,44,4.4,0,0,0.0167,0,0,0.07
"NW","FC",2021,28,"Tarsalis",10,404,40.4,0,0,0.0101,0,0,0.41
"NW","FC",2021,28,"All",10,448,44.8,0,0,0.0063,0,0,0.28
"NE","FC",2021,28,"Pipiens",10,99,9.9,0,0,0.0171,0,0,0.17
"NE","FC",2021,28,"Tarsalis",10,1218,121.8,0,0,0.0031,0,0,0.38
"NE","FC",2021,28,"All",10,1317,131.7,0,0,0.0027,0,0,0.36
"SE","FC",2021,28,"Pipiens",15,197,13.13,0.0021,1e-04,0.01,0.03,0,0.13
"SE","FC",2021,28,"Tarsalis",15,2434,162.27,4e-04,0,0.002,0.06,0,0.32
"SE","FC",2021,28,"All",15,2631,175.4,7e-04,1e-04,0.0023,0.12,0.02,0.4
"SW","FC",2021,28,"Pipiens",10,27,2.7,0,0,0.0857,0,0,0.23
"SW","FC",2021,28,"Tarsalis",10,290,29,0,0,0.0134,0,0,0.39
"SW","FC",2021,28,"All",10,317,31.7,0,0,0.0118,0,0,0.37
"FC","FC",2021,28,"Pipiens",43,367,8.53,0.001,1e-04,0.005,0.01,0,0.04
"FC","FC",2021,28,"Tarsalis",43,4346,101.07,2e-04,0,0.0011,0.02,0,0.11
"FC","FC",2021,28,"All",43,4713,109.6,4e-04,1e-04,0.0012,0.04,0.01,0.13
"LV","LV",2021,28,"Pipiens",6,67,11.17,0,0,0.055,0,0,0.61
"LV","LV",2021,28,"Tarsalis",6,2789,464.83,0,0,0.0014,0,0,0.65
"LV","LV",2021,28,"All",6,2856,476,0,0,0.0013,0,0,0.62
"BE","BE",2021,28,"Pipiens",5,79,15.8,0,0,0.0469,0,0,0.74
"BE","BE",2021,28,"Tarsalis",5,650,130,0,0,0.0059,0,0,0.77
"BE","BE",2021,28,"All",5,729,145.8,0,0,0.0052,0,0,0.76
"BC","BC",2021,28,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2021,28,"Tarsalis",5,127,25.4,0.0077,5e-04,0.038,0.2,0.01,0.97
"BC","BC",2021,28,"All",5,127,25.4,0.0077,5e-04,0.038,0.2,0.01,0.97
"NW","FC",2021,29,"Pipiens",10,53,5.3,0,0,0.0611,0,0,0.32
"NW","FC",2021,29,"Tarsalis",10,628,62.8,0,0,0.0061,0,0,0.38
"NW","FC",2021,29,"All",10,681,68.1,0,0,0.0056,0,0,0.38
"NE","FC",2021,29,"Pipiens",10,323,32.3,0,0,0.0074,0,0,0.24
"NE","FC",2021,29,"Tarsalis",10,1145,114.5,0,0,0.0033,0,0,0.38
"NE","FC",2021,29,"All",10,1468,146.8,0,0,0.0023,0,0,0.34
"SE","FC",2021,29,"Pipiens",15,332,22.13,0,0,0.0076,0,0,0.17
"SE","FC",2021,29,"Tarsalis",15,2236,149.07,0.001,2e-04,0.0034,0.15,0.03,0.51
"SE","FC",2021,29,"All",15,2568,171.2,8e-04,1e-04,0.0027,0.14,0.02,0.46
"SW","FC",2021,29,"Pipiens",10,31,3.1,0,0,0.0237,0,0,0.07
"SW","FC",2021,29,"Tarsalis",10,193,19.3,0,0,0.0374,0,0,0.72
"SW","FC",2021,29,"All",10,224,22.4,0,0,0.0147,0,0,0.33
"FC","FC",2021,29,"Pipiens",43,739,17.19,0,0,0.0031,0,0,0.05
"FC","FC",2021,29,"Tarsalis",43,4202,97.72,5e-04,1e-04,0.0017,0.05,0.01,0.17
"FC","FC",2021,29,"All",43,4941,114.91,4e-04,1e-04,0.0013,0.05,0.01,0.15
"LV","LV",2021,29,"Pipiens",6,69,11.5,0,0,0.0535,0,0,0.62
"LV","LV",2021,29,"Tarsalis",6,1162,193.67,9e-04,0,0.0042,0.17,0,0.81
"LV","LV",2021,29,"All",6,1231,205.17,8e-04,0,0.004,0.16,0,0.82
"BE","BE",2021,29,"Pipiens",5,22,4.4,0,0,0.1546,0,0,0.68
"BE","BE",2021,29,"Tarsalis",5,492,98.4,0.002,1e-04,0.0097,0.2,0.01,0.95
"BE","BE",2021,29,"All",5,514,102.8,0.0019,1e-04,0.0093,0.2,0.01,0.96
"BC","BC",2021,29,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2021,29,"Tarsalis",5,176,35.2,0,0,0.0214,0,0,0.75
"BC","BC",2021,29,"All",5,176,35.2,0,0,0.0214,0,0,0.75
"NW","FC",2021,30,"Pipiens",10,165,16.5,0,0,0.0123,0,0,0.2
"NW","FC",2021,30,"Tarsalis",10,828,82.8,0,0,0.0063,0,0,0.52
"NW","FC",2021,30,"All",10,993,99.3,0,0,0.0042,0,0,0.42
"NE","FC",2021,30,"Pipiens",10,341,34.1,0,0,0.0062,0,0,0.21
"NE","FC",2021,30,"Tarsalis",10,1191,119.1,0,0,0.0032,0,0,0.38
"NE","FC",2021,30,"All",10,1532,153.2,0,0,0.0021,0,0,0.32
"SE","FC",2021,30,"Pipiens",15,447,29.8,0.0021,4e-04,0.0068,0.06,0.01,0.2
"SE","FC",2021,30,"Tarsalis",15,2712,180.8,0.0019,7e-04,0.0042,0.34,0.13,0.76
"SE","FC",2021,30,"All",15,3159,210.6,0.002,9e-04,0.0039,0.42,0.19,0.82
"SW","FC",2021,30,"Pipiens",10,68,6.8,0,0,0.0215,0,0,0.15
"SW","FC",2021,30,"Tarsalis",10,628,62.8,0.0037,7e-04,0.0122,0.23,0.04,0.77
"SW","FC",2021,30,"All",10,696,69.6,0.0028,5e-04,0.0092,0.19,0.03,0.64
"FC","FC",2021,30,"Pipiens",43,1021,23.74,0.001,2e-04,0.0032,0.02,0,0.08
"FC","FC",2021,30,"Tarsalis",43,5359,124.63,0.0014,6e-04,0.0028,0.17,0.07,0.35
"FC","FC",2021,30,"All",43,6380,148.37,0.0013,6e-04,0.0024,0.19,0.09,0.36
"LV","LV",2021,30,"Pipiens",6,27,4.5,0,0,0.1246,0,0,0.56
"LV","LV",2021,30,"Tarsalis",6,849,141.5,0.0012,1e-04,0.0057,0.17,0.01,0.81
"LV","LV",2021,30,"All",6,876,146,0.0011,1e-04,0.0056,0.16,0.01,0.82
"BE","BE",2021,30,"Pipiens",5,107,21.4,0,0,0.0347,0,0,0.74
"BE","BE",2021,30,"Tarsalis",5,993,198.6,0.0021,4e-04,0.0068,0.42,0.08,1.35
"BE","BE",2021,30,"All",5,1100,220,0.0019,3e-04,0.0062,0.42,0.07,1.36
"BC","BC",2021,30,"Pipiens",5,0,0,0,0,0,0,0,0
"BC","BC",2021,30,"Tarsalis",5,254,50.8,0,0,0.0149,0,0,0.76
"BC","BC",2021,30,"All",5,254,50.8,0,0,0.0149,0,0,0.76
"NW","FC",2021,31,"Pipiens",10,78,7.8,0,0,0.052,0,0,0.41
"NW","FC",2021,31,"Tarsalis",10,115,11.5,0,0,0.037,0,0,0.43
"NW","FC",2021,31,"All",10,193,19.3,0,0,0.0221,0,0,0.43
"NE","FC",2021,31,"Pipiens",10,833,83.3,0,0,0.0042,0,0,0.35
"NE","FC",2021,31,"Tarsalis",10,993,99.3,0.0021,4e-04,0.0069,0.21,0.04,0.69
"NE","FC",2021,31,"All",10,1826,182.6,0.0011,2e-04,0.0035,0.2,0.04,0.64
"SE","FC",2021,31,"Pipiens",15,240,16,0.0048,9e-04,0.0162,0.08,0.01,0.26
